2456211.6521700001 1.0008658300 0.0005488533 GROND-g-1
2456211.6531799999 1.0001049423 0.0005324068 GROND-g-1
2456211.6542000002 1.0013001188 0.0005713413 GROND-g-1
2456211.6552100000 1.0002714465 0.0005779248 GROND-g-1
2456211.6562299998 1.0001888894 0.0005602751 GROND-g-1
2456211.6572400001 0.9999732574 0.0005925564 GROND-g-1
2456211.6582499999 0.9988336320 0.0005643783 GROND-g-1
2456211.6592600001 1.0033316764 0.0006111423 GROND-g-1
2456211.6602800000 1.0001367493 0.0005455966 GROND-g-1
2456211.6612900002 1.0000220614 0.0005590976 GROND-g-1
2456211.6623100000 1.0002938065 0.0005498543 GROND-g-1
2456211.6650500000 1.0010391197 0.0005412389 GROND-g-1
2456211.6660500001 0.9992577201 0.0005045286 GROND-g-1
2456211.6672000000 1.0025501736 0.0005420518 GROND-g-1
2456211.6683600000 0.9996954476 0.0005516555 GROND-g-1
2456211.6695099999 1.0001451595 0.0005906075 GROND-g-1
2456211.6706699999 1.0002501993 0.0005810722 GROND-g-1
2456211.6718500000 0.9996005500 0.0005713249 GROND-g-1
2456211.6742099999 0.9991139483 0.0005375672 GROND-g-1
2456211.6753199999 1.0013877369 0.0005922091 GROND-g-1
2456211.6764000002 0.9979522624 0.0005568030 GROND-g-1
2456211.6774800001 1.0015957112 0.0004755311 GROND-g-1
2456211.6785599999 0.9994102218 0.0004846325 GROND-g-1
2456211.6796400002 0.9984234688 0.0004914806 GROND-g-1
2456211.6807200001 0.9990299143 0.0004831282 GROND-g-1
2456211.6817999999 0.9991762533 0.0005025555 GROND-g-1
2456211.6828800002 0.9997958172 0.0004769608 GROND-g-1
2456211.6839600001 0.9992108070 0.0004654601 GROND-g-1
2456211.6850399999 1.0007047632 0.0004813567 GROND-g-1
2456211.6861200002 1.0018944068 0.0005552539 GROND-g-1
2456211.6872000000 1.0021692110 0.0005038465 GROND-g-1
2456211.6882799999 1.0014149915 0.0004796245 GROND-g-1
2456211.6893600002 0.9983120577 0.0005069589 GROND-g-1
2456211.6904400000 1.0000131443 0.0004910897 GROND-g-1
2456211.6915199999 0.9987399596 0.0005432599 GROND-g-1
2456211.6926000002 1.0012336346 0.0005592745 GROND-g-1
2456211.6936900001 1.0027685449 0.0005727187 GROND-g-1
2456211.6947699999 0.9994559958 0.0005820374 GROND-g-1
2456211.6958499998 0.9996905324 0.0005740529 GROND-g-1
2456211.6969300001 1.0018489050 0.0005806165 GROND-g-1
2456211.6980099999 1.0004686908 0.0005229693 GROND-g-1
2456211.6990999999 1.0012001059 0.0005469296 GROND-g-1
2456211.7001800002 1.0019371786 0.0005420944 GROND-g-1
2456211.7012499999 1.0002317546 0.0005657875 GROND-g-1
2456211.7023399998 1.0000562642 0.0005226853 GROND-g-1
2456211.7034200002 1.0013105252 0.0005345146 GROND-g-1
2456211.7045000000 1.0040420273 0.0005735450 GROND-g-1
2456211.7055799998 1.0018466634 0.0006245547 GROND-g-1
2456211.7066600001 1.0027468122 0.0005942298 GROND-g-1
2456211.7077500001 1.0008410317 0.0006253400 GROND-g-1
2456211.7088299999 1.0002810655 0.0006728744 GROND-g-1
2456211.7099100002 0.9988565975 0.0006008777 GROND-g-1
2456211.7109900001 0.9986772022 0.0005297987 GROND-g-1
2456211.7120699999 0.9991415681 0.0005804863 GROND-g-1
2456211.7131500002 1.0008103129 0.0005129418 GROND-g-1
2456211.7142300000 1.0012328290 0.0005151913 GROND-g-1
2456211.7153099999 0.9998547621 0.0005113835 GROND-g-1
2456211.7163900002 0.9996436476 0.0004830546 GROND-g-1
2456211.7174700000 0.9994953542 0.0004808875 GROND-g-1
2456211.7185600000 1.0005157745 0.0005115437 GROND-g-1
2456211.7196399998 0.9996826649 0.0004973453 GROND-g-1
2456211.7207200001 1.0012882810 0.0004920519 GROND-g-1
2456211.7217999999 1.0010150581 0.0004995850 GROND-g-1
2456211.7228799998 1.0020931698 0.0004847095 GROND-g-1
2456211.7239600001 1.0001389306 0.0004921405 GROND-g-1
2456211.7250399999 1.0019772435 0.0005053041 GROND-g-1
2456211.7261199998 1.0008557295 0.0005492393 GROND-g-1
2456211.7272100002 1.0009999244 0.0004770777 GROND-g-1
2456211.7282900000 1.0021179075 0.0005273736 GROND-g-1
2456211.7293699998 1.0012457619 0.0005866221 GROND-g-1
2456211.7304500001 1.0008106814 0.0006047095 GROND-g-1
2456211.7315300000 1.0013783509 0.0006120800 GROND-g-1
2456211.7326099998 1.0009323511 0.0005749631 GROND-g-1
2456211.7337000002 1.0011409463 0.0006975114 GROND-g-1
2456211.7347800001 1.0000422393 0.0005807106 GROND-g-1
2456211.7358599999 0.9985771537 0.0005557438 GROND-g-1
2456211.7369400002 0.9971821583 0.0005102319 GROND-g-1
2456211.7380200000 1.0018839880 0.0005267223 GROND-g-1
2456211.7390999999 0.9993689090 0.0005279568 GROND-g-1
2456211.7401899998 1.0018229300 0.0004795495 GROND-g-1
2456211.7412700001 1.0020591122 0.0005020764 GROND-g-1
2456211.7423500000 1.0005031812 0.0004884281 GROND-g-1
2456211.7434299998 1.0003401285 0.0005321309 GROND-g-1
2456211.7445200002 1.0005607382 0.0006579125 GROND-g-1
2456211.7455899999 1.0006357581 0.0005789809 GROND-g-1
2456211.7466699998 1.0011820393 0.0005212857 GROND-g-1
2456211.7477500001 0.9993391993 0.0005854582 GROND-g-1
2456211.7488299999 1.0009930455 0.0005540983 GROND-g-1
2456211.7499199999 1.0008258462 0.0005414096 GROND-g-1
2456211.7510000002 0.9983980323 0.0006643820 GROND-g-1
2456211.7520800000 1.0005207636 0.0005940171 GROND-g-1
2456211.7531599998 1.0017126616 0.0005710095 GROND-g-1
2456211.7542500002 1.0002266561 0.0005877848 GROND-g-1
2456211.7553300001 1.0004445252 0.0005571907 GROND-g-1
2456211.7564099999 0.9989767358 0.0006006735 GROND-g-1
2456211.7574900002 1.0002455848 0.0005424107 GROND-g-1
2456211.7585700001 0.9997578945 0.0006242418 GROND-g-1
2456211.7596600000 1.0012065921 0.0005793654 GROND-g-1
2456211.7607399998 1.0007090071 0.0005438664 GROND-g-1
2456211.7618200001 1.0013044723 0.0005495359 GROND-g-1
2456211.7629000000 0.9991764345 0.0005526713 GROND-g-1
2456211.7639899999 0.9993250322 0.0005777360 GROND-g-1
2456211.7650700002 0.9992882285 0.0005764581 GROND-g-1
2456211.7661500000 0.9990791311 0.0004984775 GROND-g-1
2456211.7672299999 0.9999054645 0.0004904265 GROND-g-1
2456211.7683100002 0.9990167324 0.0005318292 GROND-g-1
2456211.7693900000 0.9987034596 0.0005337469 GROND-g-1
2456211.7704699999 0.9991189387 0.0005096747 GROND-g-1
2456211.7715599998 1.0018264553 0.0005124112 GROND-g-1
2456211.7726400001 1.0010942843 0.0005098707 GROND-g-1
2456211.7737199999 1.0019086370 0.0005061043 GROND-g-1
2456211.7747999998 0.9990187781 0.0005106691 GROND-g-1
2456211.7758800001 0.9999065287 0.0005008876 GROND-g-1
2456211.7769700000 0.9991171877 0.0004955384 GROND-g-1
2456211.7780499998 0.9995823837 0.0005013546 GROND-g-1
2456211.7791300002 1.0004290234 0.0004728788 GROND-g-1
2456211.7802100000 0.9999868557 0.0004590311 GROND-g-1
2456211.7812899998 0.9992231910 0.0004383506 GROND-g-1
2456211.7823800002 0.9990901582 0.0004795535 GROND-g-1
2456211.7834600001 1.0006668378 0.0004441388 GROND-g-1
2456211.7845399999 1.0004383862 0.0004627207 GROND-g-1
2456211.7856200002 1.0000263335 0.0005000529 GROND-g-1
2456211.7867100001 1.0000552495 0.0004891172 GROND-g-1
2456211.7877900000 0.9987042028 0.0005082916 GROND-g-1
2456211.7888699998 1.0026708379 0.0004815299 GROND-g-1
2456211.7899500001 1.0014563594 0.0004646155 GROND-g-1
2456211.7910300000 1.0022850458 0.0004722459 GROND-g-1
2456211.7921099998 0.9988843927 0.0004480898 GROND-g-1
2456211.7931900001 1.0017728955 0.0004812307 GROND-g-1
2456211.7942700000 1.0014786183 0.0004696301 GROND-g-1
2456211.7953499998 1.0004217715 0.0004425690 GROND-g-1
2456211.7964400002 0.9997051766 0.0004555660 GROND-g-1
2456211.7975200000 1.0000818244 0.0004771315 GROND-g-1
2456211.7985999999 1.0008007463 0.0004982978 GROND-g-1
2456211.7996800002 1.0001709184 0.0004911254 GROND-g-1
2456211.8007600000 0.9994680643 0.0004742833 GROND-g-1
2456211.8018399999 1.0021009836 0.0004519285 GROND-g-1
2456211.8029299998 1.0006844002 0.0004928043 GROND-g-1
2456211.8040100001 0.9987518862 0.0004997534 GROND-g-1
2456211.8050899999 0.9993009297 0.0005330764 GROND-g-1
2456211.8061700002 1.0002943118 0.0004876272 GROND-g-1
2456211.8072600001 0.9995238501 0.0004663500 GROND-g-1
2456211.8083400000 0.9971551913 0.0004743223 GROND-g-1
2456211.8094199998 0.9988740917 0.0004773996 GROND-g-1
2456211.8105000001 0.9963625760 0.0004477586 GROND-g-1
2456211.8126599998 0.9961837498 0.0004658457 GROND-g-1
2456211.8137400001 0.9928673092 0.0004746156 GROND-g-1
2456211.8169800001 0.9929916265 0.0004672527 GROND-g-1
2456211.8180600000 0.9901860617 0.0004421114 GROND-g-1
2456211.8191399998 0.9924901926 0.0004722569 GROND-g-1
2456211.8202300002 0.9918914851 0.0004894891 GROND-g-1
2456211.8213100000 0.9909251429 0.0004803681 GROND-g-1
2456211.8223899999 0.9891449794 0.0004912046 GROND-g-1
2456211.8234700002 0.9918954933 0.0005082097 GROND-g-1
2456211.8245600001 0.9894392970 0.0004944118 GROND-g-1
2456211.8256399999 0.9910760383 0.0005562135 GROND-g-1
2456211.8267199998 0.9879313378 0.0005068608 GROND-g-1
2456211.8278000001 0.9871980505 0.0005026408 GROND-g-1
2456211.8288799999 0.9881320655 0.0006786245 GROND-g-1
2456211.8299599998 0.9886045033 0.0005714894 GROND-g-1
2456211.8310400001 0.9873753081 0.0005096611 GROND-g-1
2456211.8321199999 0.9859646908 0.0004965689 GROND-g-1
2456211.8332000002 0.9893613530 0.0005276283 GROND-g-1
2456211.8342900001 0.9857267520 0.0005143239 GROND-g-1
2456211.8353700000 0.9861174608 0.0004920897 GROND-g-1
2456211.8364499998 0.9852472167 0.0005413258 GROND-g-1
2456211.8375400002 0.9867640652 0.0004870084 GROND-g-1
2456211.8386200001 0.9869389048 0.0005048987 GROND-g-1
2456211.8396999999 0.9853261736 0.0004857812 GROND-g-1
2456211.8407899998 0.9876684197 0.0004784579 GROND-g-1
2456211.8418700001 0.9847154478 0.0005490470 GROND-g-1
2456211.8429500000 0.9874620096 0.0005596873 GROND-g-1
2456211.8440299998 0.9848421764 0.0005007612 GROND-g-1
2456211.8451100001 0.9868427007 0.0004444896 GROND-g-1
2456211.8462000000 0.9871743429 0.0004962270 GROND-g-1
2456211.8472799999 0.9835035186 0.0005274785 GROND-g-1
2456211.8483699998 0.9878412998 0.0004777744 GROND-g-1
2456211.8505299999 0.9848232172 0.0005209231 GROND-g-1
2456211.6552100000 1.0027370465 0.0003021436 GROND-r-1
2456211.6562299998 0.9996775282 0.0002795355 GROND-r-1
2456211.6592600001 1.0000000000 0.0003499375 GROND-r-1
2456211.6650500000 1.0025832310 0.0002681551 GROND-r-1
2456211.6660500001 1.0020985359 0.0002540063 GROND-r-1
2456211.6672000000 0.9993710569 0.0003008560 GROND-r-1
2456211.6683600000 1.0008401443 0.0002939846 GROND-r-1
2456211.6695099999 0.9986592518 0.0003557427 GROND-r-1
2456211.6706699999 1.0030479686 0.0003072473 GROND-r-1
2456211.6718500000 1.0020738438 0.0003500606 GROND-r-1
2456211.6742099999 0.9966446132 0.0003140261 GROND-r-1
2456211.6753199999 1.0017864192 0.0003877427 GROND-r-1
2456211.6764000002 0.9978632750 0.0003321078 GROND-r-1
2456211.6861200002 0.9989445337 0.0003432989 GROND-r-1
2456211.6872000000 1.0018793406 0.0002819425 GROND-r-1
2456211.6893600002 0.9989293050 0.0002876783 GROND-r-1
2456211.6915199999 0.9994281507 0.0003111318 GROND-r-1
2456211.6926000002 1.0011959493 0.0003327579 GROND-r-1
2456211.6936900001 0.9998592110 0.0003581904 GROND-r-1
2456211.6947699999 1.0024988929 0.0003939894 GROND-r-1
2456211.6958499998 1.0017051276 0.0004252828 GROND-r-1
2456211.6969300001 0.9971591224 0.0003501228 GROND-r-1
2456211.6980099999 0.9980835501 0.0002901172 GROND-r-1
2456211.6990999999 0.9960200013 0.0003022565 GROND-r-1
2456211.7001800002 0.9990843567 0.0002943889 GROND-r-1
2456211.7012499999 1.0004230217 0.0003557064 GROND-r-1
2456211.7023399998 0.9997855763 0.0003308449 GROND-r-1
2456211.7034200002 1.0000060222 0.0003182091 GROND-r-1
2456211.7045000000 1.0028116491 0.0003658866 GROND-r-1
2456211.7055799998 1.0020539211 0.0004073504 GROND-r-1
2456211.7066600001 1.0035182132 0.0003772113 GROND-r-1
2456211.7077500001 1.0017841183 0.0004302842 GROND-r-1
2456211.7088299999 1.0016367301 0.0005033885 GROND-r-1
2456211.7099100002 1.0008359782 0.0003763059 GROND-r-1
2456211.7109900001 1.0016553047 0.0003274721 GROND-r-1
2456211.7120699999 1.0033304197 0.0003675314 GROND-r-1
