# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
GP_sigma_GROND-i-2 	 	 0.0000302160 	 	 0.0000530184 	 	 0.0000155005
GP_timescale_GROND-i-2 	 	 0.0036674317 	 	 0.0061108441 	 	 0.0020088045
GP_rho_GROND-i-2   	 	 18.5012749051 	 	 31.9716250517 	 	 12.1761426376
q1_GROND-z-1_GROND-z-2 	 	 0.3317722748 	 	 0.0881612000 	 	 0.0847075989
q2_GROND-z-1_GROND-z-2 	 	 0.3751172376 	 	 0.1462810360 	 	 0.1141514506
mflux_GROND-z-1    	 	 0.0001425444 	 	 0.0056685695 	 	 0.0048471004
mflux_GROND-z-2    	 	 -0.0029619302 	 	 0.0062526894 	 	 0.0079769814
sigma_w_GROND-z-1  	 	 1079.6937613213 	 	 51.3249372611 	 	 49.2148731052
sigma_w_GROND-z-2  	 	 494.8425583713 	 	 33.9411301316 	 	 34.0269269162
GP_sigma_GROND-z-1 	 	 0.0000466901 	 	 0.0000860165 	 	 0.0000276030
GP_timescale_GROND-z-1 	 	 0.0041434108 	 	 0.0075334457 	 	 0.0024048574
GP_rho_GROND-z-1   	 	 12.9680686443 	 	 26.4122544084 	 	 8.7095256094
GP_sigma_GROND-z-2 	 	 0.0000754537 	 	 0.0002001032 	 	 0.0000520116
GP_timescale_GROND-z-2 	 	 0.0176382010 	 	 0.0448426050 	 	 0.0130400761
GP_rho_GROND-z-2   	 	 13.5072344312 	 	 29.3071325857 	 	 9.9497675301
mu_Subaru          	 	 0.8983195805 	 	 1.7298338103 	 	 1.6877420265
mu_PFS             	 	 0.0904245861 	 	 0.9013988427 	 	 0.8954399173
sigma_w_Subaru     	 	 0.7160076038 	 	 1.3051997940 	 	 0.4779434104
sigma_w_PFS        	 	 2.3451581698 	 	 1.1032082744 	 	 0.8803958006
