2455547.3744700002 1.0100168816 0.0031651050 HS-r
2455456.8704599999 0.9998182628 0.0029816221 HS-r
2455485.4508500001 1.0021176946 0.0031815690 HS-r
2455518.7945900001 1.0054507908 0.0032360104 HS-r
2455499.7415399998 1.0011322435 0.0030061828 HS-r
2455461.6355499998 1.0036008917 0.0030923136 HS-r
2455547.3778900001 0.9975250856 0.0032339072 HS-r
2455456.8737800000 0.9954868473 0.0030040183 HS-r
2455518.7979400000 1.0056411596 0.0033441968 HS-r
2455499.7452199999 0.9993116730 0.0029667297 HS-r
2455485.4553299998 0.9959489450 0.0030825798 HS-r
2455461.6389199998 0.9956901797 0.0030074465 HS-r
2455547.3816999998 1.0161343597 0.0033270467 HS-r
2455485.4587099999 0.9988019994 0.0031353596 HS-r
2455518.8028099998 1.0037914862 0.0031268724 HS-r
2455499.7497000000 0.9930575079 0.0028504712 HS-r
2455461.6436000001 0.9937901810 0.0030245508 HS-r
2455456.8819800001 0.9947085639 0.0029471216 HS-r
2455485.4624100002 1.0048678701 0.0030880868 HS-r
2455518.8062000000 0.9966833080 0.0030910898 HS-r
2455547.3866800000 0.9952216722 0.0033873435 HS-r
2455499.7530499999 1.0082105932 0.0031282424 HS-r
2455461.6469399999 1.0053650706 0.0030221657 HS-r
2455456.8856299999 1.0022239562 0.0030057487 HS-r
2455547.3900899999 1.0037987089 0.0033276979 HS-r
2455518.8099300000 1.0069274149 0.0032001516 HS-r
2455499.7564300001 0.9956443526 0.0029924271 HS-r
2455485.4670500001 0.9972735390 0.0029827572 HS-r
2455461.6506300000 1.0016739073 0.0030548863 HS-r
2455547.3934999998 1.0068602210 0.0031995863 HS-r
2455485.4704100001 0.9939122155 0.0029679915 HS-r
2455456.8905000002 1.0037042783 0.0028790066 HS-r
2455499.7610700000 1.0037926911 0.0029569608 HS-r
2455518.8147499999 0.9981891428 0.0030234677 HS-r
2455461.6555599999 0.9995319685 0.0028906763 HS-r
2455485.4737800001 1.0067976689 0.0030978314 HS-r
2455456.8938500001 0.9980963554 0.0028534809 HS-r
2455518.8181200000 0.9964604707 0.0029603480 HS-r
2455547.3984699999 0.9865303744 0.0031514034 HS-r
2455499.7647000002 0.9901553840 0.0029494842 HS-r
2455456.8972300002 1.0058118534 0.0029474639 HS-r
2455518.8215100002 0.9982970386 0.0030092279 HS-r
2455499.7680099998 1.0021724756 0.0030562811 HS-r
2455547.4022499998 0.9955343156 0.0031814732 HS-r
2455485.4783700001 0.9924163461 0.0030182151 HS-r
2455518.8248700001 0.9933677744 0.0031827731 HS-r
2455547.4056699998 1.0001267718 0.0031960223 HS-r
2455485.4820599998 0.9986956844 0.0029572196 HS-r
2455456.9020699998 1.0062452234 0.0030135076 HS-r
2455499.7727199998 0.9937606942 0.0030466103 HS-r
2455518.8285800000 0.9988502480 0.0030761349 HS-r
2455485.4854199998 0.9987881544 0.0029859015 HS-r
2455499.7760399999 1.0000479813 0.0029247692 HS-r
2455547.4106800002 1.0047431530 0.0031651119 HS-r
2455499.7793999999 1.0009396683 0.0029698083 HS-r
2455547.4140599999 0.9981345979 0.0030649415 HS-r
2455485.4900400001 0.9953047133 0.0029897438 HS-r
2455518.8355200002 1.0025777413 0.0031044537 HS-r
2455485.4933699998 0.9989641967 0.0030485210 HS-r
2455547.4174500001 1.0058522262 0.0033255791 HS-r
2455499.7845200002 1.0143865313 0.0030818578 HS-r
2455518.8389099999 1.0006769537 0.0029954043 HS-r
2455528.3662800002 0.9903437852 0.0031419105 HS-r
2455485.4967399999 0.9928595844 0.0030748676 HS-r
2455499.7878700001 0.9988441039 0.0030961262 HS-r
2455547.4228500002 0.9960846944 0.0031132831 HS-r
2455528.3699699999 1.0096237808 0.0031021176 HS-r
2455518.8435900002 0.9967465937 0.0029634552 HS-r
2455499.7912499998 0.9948015472 0.0030850215 HS-r
2455485.5016000001 1.0035025296 0.0029265419 HS-r
2455547.4262700002 0.9972400037 0.0033225717 HS-r
2455528.3733399999 0.9945244298 0.0030416863 HS-r
2455518.8473299998 1.0034421816 0.0030715251 HS-r
2455485.5049800002 1.0021355288 0.0028316642 HS-r
2455480.7416300001 1.0004258940 0.0028796327 HS-r
2455547.4296700000 1.0040452923 0.0032328201 HS-r
2455499.7957899999 0.9986717188 0.0029951078 HS-r
2455518.8507300001 1.0006681084 0.0031148444 HS-r
2455528.3780100001 1.0043783074 0.0030738263 HS-r
2455485.5083200000 1.0027043315 0.0030747008 HS-r
2455480.7449900000 1.0015138159 0.0029002118 HS-r
2455499.7991300002 0.9939181580 0.0029278475 HS-r
2455523.6176100001 0.9984571723 0.0039393546 HS-r
2455547.4346900000 1.0056078301 0.0034715502 HS-r
2455528.3813800002 1.0146597648 0.0030216330 HS-r
2455518.8553700000 1.0009795069 0.0031365897 HS-r
2455480.7486399999 0.9982584334 0.0028947918 HS-r
2455499.8028099998 1.0039815766 0.0030057857 HS-r
2455485.5129600000 0.9950536749 0.0029158332 HS-r
2455523.6209900002 0.9963683885 0.0042950170 HS-r
2455547.4380700001 0.9978138900 0.0031544077 HS-r
2455528.3846900002 0.9975387047 0.0030803407 HS-r
2455523.6221500002 0.9986415270 0.0035967919 HS-r
